,BuildingType,PrimaryPropertyType,YearBuilt,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,Neighborhood,NumberofBuildings,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,distance,Autre,Bureau,Commercial,Hotel / Restaurant,Industrial,Loisirs,Public,Residential,Santé,Scolaire,Service,industrial
586,NonResidential,Industrial,1960,1,73296,Industrial,GREATER DUWAMISH,1.0,83.0,2356376.75,73.58,2.720679065387534,0,0,0,0,1,0,0,0,0,0,0,0
587,Nonresidential COS,Autre,1944,4,99122,Autre,GREATER DUWAMISH,1.0,,14469228.0,179.45,2.994104824742408,1,0,0,0,0,0,0,0,0,0,0,0
588,NonResidential,Autre,1985,1,66133,Autre,GREATER DUWAMISH,1.0,,6345009.5,89.94,2.9697974258122213,1,0,0,0,0,0,0,0,0,0,0,0
589,NonResidential,Industrial,1952,2,115668,Industrial,GREATER DUWAMISH,1.0,,3534690.75,111.23,3.0866109391386813,0,0,0,0,1,0,0,0,0,0,0,0
590,NonResidential,Autre,1970,1,141686,Autre,GREATER DUWAMISH,1.0,,6673138.0,46.52,4.801326406105376,1,0,0,0,0,0,0,0,0,0,0,0
591,NonResidential,Bureau,1950,1,93610,Bureau,GREATER DUWAMISH,1.0,95.0,6235947.0,152.28,5.276951655601381,0,1,0,0,0,0,0,0,0,0,0,0
592,NonResidential,Bureau,1973,2,156188,Bureau,GREATER DUWAMISH,1.0,67.0,6843855.0,60.92,5.854201413854703,0,1,0,0,0,0,0,0,0,0,0,0
593,NonResidential,Industrial,1966,1,115620,Industrial,GREATER DUWAMISH,1.0,11.0,1951856.25,13.61,6.261582757522925,0,0,0,0,1,0,0,0,0,0,0,0
594,NonResidential,Bureau,1975,5,238148,Bureau,GREATER DUWAMISH,1.0,93.0,10775646.0,75.12,6.402659895364527,0,1,0,0,0,0,0,0,0,0,0,0
595,NonResidential,Industrial,1969,1,71718,Industrial,GREATER DUWAMISH,1.0,100.0,151754.2969,1.06,6.758318284287576,0,0,0,0,1,0,0,0,0,0,0,0
596,NonResidential,Industrial,1969,1,55450,Industrial,GREATER DUWAMISH,1.0,31.0,4345698.0,131.64,7.493886993867738,0,0,0,0,1,0,0,0,0,0,0,0
597,NonResidential,Industrial,1979,1,54880,Industrial,GREATER DUWAMISH,1.0,32.0,2763597.0,89.53,8.704414460506145,0,0,0,0,1,0,0,0,0,0,0,0
598,NonResidential,Commercial,1992,1,102500,Commercial,DELRIDGE,1.0,81.0,7305474.0,158.55,9.021759145278732,0,0,1,0,0,0,0,0,0,0,0,0
599,NonResidential,Autre,2002,6,361398,Autre,NORTHEAST,1.0,,8915523.0,119.92,8.004487582779229,1,0,0,0,0,0,0,0,0,0,0,0
600,NonResidential,Commercial,1963,1,50785,Commercial,GREATER DUWAMISH,1.0,57.0,7439009.0,195.43,4.679825761881613,0,0,1,0,0,0,0,0,0,0,0,0
601,NonResidential,Bureau,1929,3,85126,Bureau,Delridge,1.0,1.0,37951708.0,166.13,6.912894488414701,0,1,0,0,0,0,0,0,0,0,0,0
602,NonResidential,Autre,2000,5,303255,Autre,North,1.0,,11077140.0,99.14,12.0153279081066,1,0,0,0,0,0,0,0,0,0,0,0
603,NonResidential,Industrial,1986,1,411584,Industrial,GREATER DUWAMISH,1.0,43.0,15091579.0,455.39,4.161857863084913,0,0,0,0,1,0,0,0,0,0,0,0
604,NonResidential,Autre,1902,4,73320,Industrial,DOWNTOWN,1.0,,1141189.75,29.16,1.5664378997732082,0,0,0,0,1,0,0,0,0,0,0,0
605,NonResidential,Bureau,2008,4,242686,Bureau,MAGNOLIA / QUEEN ANNE,1.0,77.0,9683979.0,67.51,2.7926202673933602,0,1,0,0,0,0,0,0,0,0,0,0
606,NonResidential,Bureau,1900,6,95760,Bureau,DOWNTOWN,1.0,83.0,5392617.5,74.45,1.492628607373527,0,1,0,0,0,0,0,0,0,0,0,0
607,NonResidential,Industrial,1946,1,179413,Industrial,GREATER DUWAMISH,1.0,57.0,3459543.0,24.12,4.097331256999392,0,0,0,0,1,0,0,0,0,0,0,0
608,NonResidential,Industrial,1917,1,65288,Industrial,GREATER DUWAMISH,1.0,,605971.1875,4.22,3.2220793265200123,0,0,0,0,1,0,0,0,0,0,0,0
609,NonResidential,Industrial,1966,1,170632,Industrial,Delridge,1.0,98.0,602245.0,4.2,3.3622442724828363,0,0,0,0,1,0,0,0,0,0,0,0
610,NonResidential,Bureau,1994,10,381511,Bureau,MAGNOLIA / QUEEN ANNE,1.0,87.0,11410228.0,106.12,3.430434317681185,0,1,0,0,0,0,0,0,0,0,0,0
611,NonResidential,Bureau,2009,17,413264,Bureau,DOWNTOWN,1.0,91.0,13631141.0,95.03,1.8209607844154485,0,1,0,0,0,0,0,0,0,0,0,0
612,NonResidential,Autre,2009,6,122400,Bureau,NORTHEAST,1.0,63.0,4865551.5,79.39,6.893989100016584,0,1,0,0,0,0,0,0,0,0,0,0
613,NonResidential,Commercial,1956,2,93803,Commercial,NORTHEAST,1.0,,5453438.5,110.41,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
614,SPS-District K-12,Scolaire,1988,1,52924,Scolaire,CENTRAL,1.0,,0.0,13.64,2.7102233007355934,0,0,0,0,0,0,0,0,0,1,0,0
615,NonResidential,Industrial,1966,2,123000,Industrial,GREATER DUWAMISH,1.0,47.0,3004271.0,20.94,11.16958528096974,0,0,0,0,1,0,0,0,0,0,0,0
616,NonResidential,Santé,2003,5,275130,Santé,EAST,1.0,70.0,9941308.0,69.3,2.28190517508733,0,0,0,0,0,0,0,0,1,0,0,0
617,NonResidential,Industrial,1978,1,60448,Industrial,GREATER DUWAMISH,1.0,90.0,1052244.75,27.24,11.341589752800937,0,0,0,0,1,0,0,0,0,0,0,0
618,NonResidential,Santé,1994,14,1765970,Santé,EAST,7.0,54.0,291614432.0,12307.16,2.300360126191821,0,0,0,0,0,0,0,0,1,0,0,0
619,NonResidential,Autre,1928,4,62600,Autre,MAGNOLIA / QUEEN ANNE,3.0,,11147342.0,406.04,1.9295644456870378,1,0,0,0,0,0,0,0,0,0,0,0
620,NonResidential,Autre,2004,4,77412,Autre,EAST,1.0,,2655387.5,20.85,2.3526849733808013,1,0,0,0,0,0,0,0,0,0,0,0
621,NonResidential,Santé,1990,5,289419,Santé,EAST,1.0,59.0,12731388.0,133.5,2.476331424473135,0,0,0,0,0,0,0,0,1,0,0,0
622,NonResidential,Autre,1987,5,90266,Bureau,NORTH,1.0,18.0,7771933.5,54.18,10.961768508270895,0,1,0,0,0,0,0,0,0,0,0,0
623,NonResidential,Industrial,2004,4,87332,Industrial,Ballard,1.0,87.0,1165598.875,14.49,6.267983908482283,0,0,0,0,1,0,0,0,0,0,0,0
624,NonResidential,Hotel / Restaurant,2003,6,150545,Hotel / Restaurant,EAST,1.0,28.0,13410041.0,453.76,2.5552909744226175,0,0,0,1,0,0,0,0,0,0,0,0
625,NonResidential,Autre,1999,5,141718,Loisirs,MAGNOLIA / QUEEN ANNE,1.0,,19085174.0,341.23,2.1236796841711287,0,0,0,0,0,1,0,0,0,0,0,0
626,NonResidential,Hotel / Restaurant,2008,5,111856,Hotel / Restaurant,MAGNOLIA / QUEEN ANNE,1.0,8.0,9444484.0,278.97,2.570620897510511,0,0,0,1,0,0,0,0,0,0,0,0
627,NonResidential,Industrial,1988,4,132828,Industrial,EAST,1.0,83.0,1083729.625,7.56,3.1059956492981553,0,0,0,0,1,0,0,0,0,0,0,0
628,NonResidential,Industrial,1970,1,70400,Industrial,DELRIDGE,1.0,1.0,13962749.0,284.01,7.043482570738398,0,0,0,0,1,0,0,0,0,0,0,0
629,NonResidential,Commercial,1995,1,101830,Commercial,NORTHWEST,1.0,60.0,10713006.0,295.12,12.433906999487473,0,0,1,0,0,0,0,0,0,0,0,0
630,SPS-District K-12,Scolaire,1988,3,55353,Scolaire,CENTRAL,1.0,,0.0,9.99,4.486478682499328,0,0,0,0,0,0,0,0,0,1,0,0
631,NonResidential,Scolaire,1974,4,114000,Scolaire,CENTRAL,2.0,,7575080.0,109.71,3.610206342679721,0,0,0,0,0,0,0,0,0,1,0,0
632,SPS-District K-12,Autre,2002,3,338063,Autre,GREATER DUWAMISH,1.0,,20675922.0,259.49,2.917781244309654,1,0,0,0,0,0,0,0,0,0,0,0
633,NonResidential,Industrial,1965,1,152365,Industrial,SOUTHWEST,1.0,88.0,1069749.75,13.07,3.3314999387263917,0,0,0,0,1,0,0,0,0,0,0,0
634,NonResidential,Santé,1910,6,320946,Santé,CENTRAL,1.0,57.0,25471308.0,189.85,3.1842829575062463,0,0,0,0,0,0,0,0,1,0,0,0
635,NonResidential,Commercial,1958,1,74178,Commercial,GREATER DUWAMISH,1.0,,5402181.0,134.82,6.369035076704818,0,0,1,0,0,0,0,0,0,0,0,0
636,NonResidential,Industrial,1987,4,80360,Industrial,NORTH,1.0,96.0,686019.1875,16.27,12.306832687310225,0,0,0,0,1,0,0,0,0,0,0,0
637,SPS-District K-12,Scolaire,1950,1,61183,Scolaire,SOUTHWEST,1.0,92.0,2424724.25,95.54,3.711244434237887,0,0,0,0,0,0,0,0,0,1,0,0
638,NonResidential,Commercial,1996,3,119190,Commercial,EAST,1.0,71.0,10077532.0,267.0,2.565777559368473,0,0,1,0,0,0,0,0,0,0,0,0
639,NonResidential,Autre,2008,2,51856,Commercial,GREATER DUWAMISH,1.0,,1938613.125,13.51,2.239054606260596,0,0,1,0,0,0,0,0,0,0,0,0
640,NonResidential,Autre,1921,3,66138,Bureau,GREATER DUWAMISH,1.0,3.0,7070998.5,49.29,2.1207758971616997,0,1,0,0,0,0,0,0,0,0,0,0
641,NonResidential,Bureau,1960,3,113944,Bureau,NORTHEAST,1.0,1.0,17880184.0,128.73,7.221214266596982,0,1,0,0,0,0,0,0,0,0,0,0
644,NonResidential,Autre,2000,3,93079,Residential,LAKE UNION,1.0,32.0,1997181.5,25.6,5.306991688181042,0,0,0,0,0,0,0,1,0,0,0,0
651,NonResidential,Autre,1957,2,22220,Autre,NORTHEAST,1.0,90.0,778355.8125,31.74,9.522382297415659,1,0,0,0,0,0,0,0,0,0,0,0
652,SPS-District K-12,Scolaire,1955,1,46732,Scolaire,NORTHEAST,1.0,87.0,2331952.75,89.08,10.608231343122103,0,0,0,0,0,0,0,0,0,1,0,0
656,NonResidential,Autre,1962,1,44700,Bureau,GREATER DUWAMISH,1.0,,2042771.0,30.52,7.222161631171988,0,1,0,0,0,0,0,0,0,0,0,0
657,NonResidential,Industrial,1976,1,44100,Industrial,GREATER DUWAMISH,1.0,1.0,1618916.375,11.29,6.977121437928257,0,0,0,0,1,0,0,0,0,0,0,0
658,NonResidential,Industrial,1965,1,27800,Industrial,GREATER DUWAMISH,1.0,13.0,1224186.25,24.39,7.080575915682178,0,0,0,0,1,0,0,0,0,0,0,0
660,NonResidential,Industrial,2001,1,46340,Industrial,GREATER DUWAMISH,1.0,3.0,2564004.0,17.87,5.472471615323817,0,0,0,0,1,0,0,0,0,0,0,0
661,Campus,Autre,1994,1,22800,Industrial,GREATER DUWAMISH,3.0,,2222097.5,101.5,7.636192156798301,0,0,0,0,1,0,0,0,0,0,0,0
663,NonResidential,Bureau,1910,3,38460,Bureau,CENTRAL,1.0,69.0,1950713.25,36.02,2.789836384888044,0,1,0,0,0,0,0,0,0,0,0,0
669,NonResidential,Autre,1922,2,21022,Autre,NORTHWEST,1.0,54.0,945245.625,43.84,9.260530633180426,1,0,0,0,0,0,0,0,0,0,0,0
676,SPS-District K-12,Scolaire,1954,2,51489,Scolaire,SOUTHWEST,1.0,93.0,1984067.625,70.76,5.054398214181522,0,0,0,0,0,0,0,0,0,1,0,0
680,NonResidential,Industrial,1967,1,48001,Industrial,GREATER DUWAMISH,1.0,49.0,2143650.75,86.46,11.446049843990176,0,0,0,0,1,0,0,0,0,0,0,0
681,NonResidential,Industrial,1979,1,26380,Industrial,GREATER DUWAMISH,1.0,,509124.0,3.58,11.234325739305506,0,0,0,0,1,0,0,0,0,0,0,0
682,NonResidential,Industrial,1969,1,37351,Industrial,GREATER DUWAMISH,1.0,10.0,2559461.75,77.04,11.521981627853757,0,0,0,0,1,0,0,0,0,0,0,0
683,NonResidential,Industrial,1981,1,30375,Industrial,GREATER DUWAMISH,1.0,73.0,345866.6875,2.41,11.446049843990176,0,0,0,0,1,0,0,0,0,0,0,0
684,NonResidential,Industrial,1979,1,30004,Industrial,GREATER DUWAMISH,1.0,,369291.5,2.57,11.418664469587524,0,0,0,0,1,0,0,0,0,0,0,0
687,NonResidential,Autre,1928,3,39971,Autre,NORTHEAST,1.0,,10960107.0,416.07,11.02544877485815,1,0,0,0,0,0,0,0,0,0,0,0
689,NonResidential,Autre,1914,2,33589,Autre,BALLARD,1.0,90.0,509836.1875,21.93,8.979392979756664,1,0,0,0,0,0,0,0,0,0,0,0
692,NonResidential,Bureau,1979,3,43500,Bureau,BALLARD,1.0,46.0,3220635.25,22.65,7.476666939205142,0,1,0,0,0,0,0,0,0,0,0,0
693,NonResidential,Bureau,1978,2,28492,Bureau,BALLARD,1.0,12.0,1896298.875,37.78,9.151753989229643,0,1,0,0,0,0,0,0,0,0,0,0
694,NonResidential,Bureau,1963,3,22325,Bureau,BALLARD,1.0,,1401315.875,9.77,9.029831943439936,0,1,0,0,0,0,0,0,0,0,0,0
695,NonResidential,Hotel / Restaurant,1977,3,22719,Hotel / Restaurant,BALLARD,1.0,,1358519.0,9.47,8.999078819947998,0,0,0,1,0,0,0,0,0,0,0,0
697,NonResidential,Santé,1946,2,44588,Santé,DOWNTOWN,1.0,,7251589.0,50.55,2.15503632002508,0,0,0,0,0,0,0,0,1,0,0,0
713,SPS-District K-12,Scolaire,1925,2,37327,Scolaire,CENTRAL,1.0,92.0,1967476.375,71.06,3.8568110989578557,0,0,0,0,0,0,0,0,0,1,0,0
715,NonResidential,Commercial,1917,2,147545,Commercial,DOWNTOWN,1.0,69.0,6787070.0,169.75,2.780337759582699,0,0,1,0,0,0,0,0,0,0,0,0
716,Nonresidential COS,Autre,1923,2,21462,Autre,NORTH,1.0,,1114384.625,7.77,9.309489474607174,1,0,0,0,0,0,0,0,0,0,0,0
725,SPS-District K-12,Scolaire,1930,2,47602,Scolaire,NORTHWEST,1.0,78.0,2249592.5,83.59,9.349263043702196,0,0,0,0,0,0,0,0,0,1,0,0
726,NonResidential,Autre,1917,2,28072,Loisirs,NORTHWEST,1.0,,1362523.0,63.48,8.299753911385682,0,0,0,0,0,1,0,0,0,0,0,0
730,NonResidential,Hotel / Restaurant,1955,2,31020,Hotel / Restaurant,DOWNTOWN,1.0,,4970047.0,207.6,1.3644535717475905,0,0,0,1,0,0,0,0,0,0,0,0
731,NonResidential,Bureau,1917,2,21600,Bureau,DOWNTOWN,1.0,,1636649.125,29.62,1.2846063636987146,0,1,0,0,0,0,0,0,0,0,0,0
732,NonResidential,Bureau,1974,5,61825,Bureau,DOWNTOWN,1.0,59.0,4322873.0,141.2,1.4788144022898215,0,1,0,0,0,0,0,0,0,0,0,0
735,NonResidential,Bureau,1942,3,64630,Bureau,DOWNTOWN,1.0,96.0,1408291.375,9.82,1.5933976394094598,0,1,0,0,0,0,0,0,0,0,0,0
736,NonResidential,Autre,1948,2,20920,Autre,DOWNTOWN,1.0,15.0,1042108.5,42.19,1.541507653114264,1,0,0,0,0,0,0,0,0,0,0,0
742,NonResidential,Autre,1926,2,22128,Autre,SOUTHWEST,1.0,94.0,608359.6875,25.24,5.5461273612262785,1,0,0,0,0,0,0,0,0,0,0,0
745,NonResidential,Commercial,1968,1,48139,Commercial,NORTHWEST,1.0,98.0,859236.625,24.02,13.888962754960543,0,0,1,0,0,0,0,0,0,0,0,0
746,NonResidential,Autre,2002,1,29924,Scolaire,NORTHWEST,1.0,,0.0,0.0,13.936391462784117,0,0,0,0,0,0,0,0,0,1,0,0
750,NonResidential,Autre,1949,2,21364,Autre,SOUTHWEST,1.0,86.0,965651.125,43.8,4.839024121033734,1,0,0,0,0,0,0,0,0,0,0,0
768,NonResidential,Scolaire,1992,2,28923,Scolaire,DOWNTOWN,1.0,,439311.9063,15.27,2.0732373683366427,0,0,0,0,0,0,0,0,0,1,0,0
770,NonResidential,Scolaire,1928,3,21600,Scolaire,DOWNTOWN,1.0,,323739.4063,6.33,2.080471971515891,0,0,0,0,0,0,0,0,0,1,0,0
773,NonResidential,Commercial,1996,1,25735,Commercial,NORTHEAST,1.0,82.0,1169394.875,18.1,7.939260082354621,0,0,1,0,0,0,0,0,0,0,0,0
775,NonResidential,Commercial,1956,2,25862,Commercial,NORTHEAST,1.0,20.0,4801472.0,154.17,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
776,NonResidential,Commercial,2003,2,49965,Commercial,NORTHEAST,1.0,82.0,3377209.75,29.54,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
780,NonResidential,Bureau,1929,2,20028,Bureau,DOWNTOWN,1.0,95.0,511797.4063,14.22,1.440060322064503,0,1,0,0,0,0,0,0,0,0,0,0
782,NonResidential,Bureau,1900,7,23622,Bureau,DOWNTOWN,1.0,100.0,552007.5,9.95,1.3347477989856338,0,1,0,0,0,0,0,0,0,0,0,0
783,NonResidential,Bureau,1902,3,23563,Bureau,DOWNTOWN,1.0,67.0,883197.6875,6.16,1.340086634777974,0,1,0,0,0,0,0,0,0,0,0,0
784,NonResidential,Autre,1903,3,28600,Bureau,DOWNTOWN,1.0,,1062722.625,24.25,1.3089660935046794,0,1,0,0,0,0,0,0,0,0,0,0
785,NonResidential,Autre,1978,2,38539,Commercial,DOWNTOWN,1.0,55.0,2186018.5,15.24,1.3394803709324765,0,0,1,0,0,0,0,0,0,0,0,0
786,NonResidential,Bureau,1906,5,26840,Bureau,DOWNTOWN,1.0,24.0,1989287.0,13.87,1.3394803709324765,0,1,0,0,0,0,0,0,0,0,0,0
787,NonResidential,Commercial,1906,2,46800,Commercial,DOWNTOWN,1.0,86.0,1245187.5,8.68,1.3394803709324765,0,0,1,0,0,0,0,0,0,0,0,0
788,NonResidential,Bureau,1979,3,63990,Bureau,DOWNTOWN,1.0,51.0,2067352.5,14.63,1.3773234875156837,0,1,0,0,0,0,0,0,0,0,0,0
789,NonResidential,Bureau,1908,3,28800,Bureau,DOWNTOWN,1.0,50.0,1345025.75,28.81,1.17718749425172,0,1,0,0,0,0,0,0,0,0,0,0
792,NonResidential,Bureau,1954,3,33552,Bureau,DOWNTOWN,1.0,75.0,1696978.75,60.43,1.6392598672122545,0,1,0,0,0,0,0,0,0,0,0,0
793,NonResidential,Commercial,1931,2,26270,Commercial,DOWNTOWN,1.0,32.0,1560461.75,33.78,1.5742717154368577,0,0,1,0,0,0,0,0,0,0,0,0
794,NonResidential,Bureau,1926,3,57620,Bureau,DOWNTOWN,1.0,50.0,2385395.0,16.63,1.524030512547731,0,1,0,0,0,0,0,0,0,0,0,0
796,NonResidential,Autre,1954,2,28696,Autre,DOWNTOWN,1.0,,418348.5,2.92,1.4851764190959422,1,0,0,0,0,0,0,0,0,0,0,0
797,NonResidential,Hotel / Restaurant,1990,5,57800,Hotel / Restaurant,DOWNTOWN,1.0,87.0,2443065.25,66.29,1.435838436810824,0,0,0,1,0,0,0,0,0,0,0,0
805,NonResidential,Autre,1955,2,31890,Bureau,DOWNTOWN,1.0,2.0,1858224.625,12.95,1.6138601041943061,0,1,0,0,0,0,0,0,0,0,0,0
806,NonResidential,Bureau,1925,2,44098,Bureau,DOWNTOWN,1.0,53.0,1441900.5,41.69,1.492194858694129,0,1,0,0,0,0,0,0,0,0,0,0
807,NonResidential,Hotel / Restaurant,1923,3,22381,Hotel / Restaurant,DOWNTOWN,1.0,,3532966.5,126.78,1.5233771811393664,0,0,0,1,0,0,0,0,0,0,0,0
809,NonResidential,Santé,1926,4,49249,Santé,DOWNTOWN,1.0,,33268410.0,1266.06,1.703831306167048,0,0,0,0,0,0,0,0,1,0,0,0
810,NonResidential,Commercial,1925,1,24825,Commercial,DOWNTOWN,1.0,,439521.0938,11.14,1.7578724010829425,0,0,1,0,0,0,0,0,0,0,0,0
815,NonResidential,Santé,1952,4,26670,Santé,DOWNTOWN,1.0,51.0,1553208.375,10.83,1.516183018655415,0,0,0,0,0,0,0,0,1,0,0,0
819,Nonresidential COS,Autre,1922,2,37740,Public,DOWNTOWN,1.0,,3095882.0,86.02,1.5974185803017178,0,0,0,0,0,0,1,0,0,0,0,0
828,NonResidential,Bureau,1965,1,23752,Bureau,DOWNTOWN,1.0,,1067153.75,30.33,1.850104422776426,0,1,0,0,0,0,0,0,0,0,0,0
829,NonResidential,Hotel / Restaurant,1967,4,44416,Hotel / Restaurant,DOWNTOWN,1.0,61.0,2669564.25,72.78,1.907131729391242,0,0,0,1,0,0,0,0,0,0,0,0
830,NonResidential,Autre,2006,2,33792,Loisirs,DOWNTOWN,1.0,,2547848.0,30.6,1.5491387290493794,0,0,0,0,0,1,0,0,0,0,0,0
839,SPS-District K-12,Scolaire,2001,1,35805,Scolaire,MAGNOLIA / QUEEN ANNE,1.0,100.0,431471.6875,11.54,3.2863356902702665,0,0,0,0,0,0,0,0,0,1,0,0
847,NonResidential,Autre,1928,2,45991,Autre,Northwest,1.0,77.0,1145535.75,36.43,6.922681648411386,1,0,0,0,0,0,0,0,0,0,0,0
858,NonResidential,Scolaire,1921,3,21499,Residential,NORTHEAST,1.0,85.0,605130.6875,4.22,7.561403667906929,0,0,0,0,0,0,0,1,0,0,0,0
859,NonResidential,Bureau,1989,2,20384,Bureau,NORTHEAST,1.0,16.0,1791071.375,13.91,7.863527058036234,0,1,0,0,0,0,0,0,0,0,0,0
861,NonResidential,Commercial,1956,2,39265,Commercial,NORTHEAST,1.0,,5238803.0,47.12,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
862,NonResidential,Commercial,1956,2,54284,Commercial,NORTHEAST,1.0,18.0,6778694.0,63.61,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
863,NonResidential,Commercial,1956,1,23409,Commercial,NORTHEAST,1.0,67.0,2545405.0,28.41,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
864,NonResidential,Commercial,1997,1,63153,Commercial,NORTHEAST,1.0,,4644178.0,47.66,7.746252442899686,0,0,1,0,0,0,0,0,0,0,0,0
867,NonResidential,Hotel / Restaurant,1961,2,24100,Hotel / Restaurant,NORTHEAST,2.0,91.0,1587454.75,46.57,7.767183731756699,0,0,0,1,0,0,0,0,0,0,0,0
868,NonResidential,Hotel / Restaurant,1923,3,33600,Hotel / Restaurant,DOWNTOWN,1.0,,4475650.0,101.99,1.762091893484388,0,0,0,1,0,0,0,0,0,0,0,0
873,NonResidential,Autre,1927,4,32356,Bureau,DOWNTOWN,1.0,81.0,1857154.75,74.92,1.525270091021181,0,1,0,0,0,0,0,0,0,0,0,0
874,NonResidential,Hotel / Restaurant,1960,7,61180,Hotel / Restaurant,DOWNTOWN,1.0,24.0,3993913.25,126.3,1.9339113222804336,0,0,0,1,0,0,0,0,0,0,0,0
875,NonResidential,Bureau,1978,5,43506,Bureau,DOWNTOWN,1.0,51.0,3460275.5,99.15,1.8720823232874149,0,1,0,0,0,0,0,0,0,0,0,0
882,NonResidential,Autre,1910,2,23931,Autre,Northwest,1.0,88.0,496477.3125,18.66,8.321814277679577,1,0,0,0,0,0,0,0,0,0,0,0
883,NonResidential,Autre,1948,2,21393,Autre,Northwest,1.0,57.0,845961.375,32.64,8.16750882016162,1,0,0,0,0,0,0,0,0,0,0,0
887,NonResidential,Autre,1990,2,47560,Industrial,SOUTHEAST,1.0,80.0,1132489.625,33.23,5.5367549895987445,0,0,0,0,1,0,0,0,0,0,0,0
888,NonResidential,Santé,2006,6,62334,Santé,EAST,1.0,100.0,1076733.25,34.98,2.111393498450726,0,0,0,0,0,0,0,0,1,0,0,0
890,NonResidential,Scolaire,1930,3,20960,Residential,NORTHEAST,1.0,,1500309.75,64.51,7.461311489740573,0,0,0,0,0,0,0,1,0,0,0,0
894,NonResidential,Scolaire,1910,3,28800,Scolaire,DOWNTOWN,1.0,,717056.375,8.45,1.9606496146898136,0,0,0,0,0,0,0,0,0,1,0,0
895,NonResidential,Scolaire,1957,2,21600,Scolaire,DOWNTOWN,1.0,72.0,1261536.75,38.87,1.9809165988975732,0,0,0,0,0,0,0,0,0,1,0,0
896,NonResidential,Scolaire,1995,3,22860,Scolaire,DOWNTOWN,1.0,43.0,931148.625,6.49,2.0062997618723206,0,0,0,0,0,0,0,0,0,1,0,0
900,NonResidential,Autre,1972,1,26366,Autre,NORTHEAST,1.0,88.0,888031.875,32.22,9.088815088632762,1,0,0,0,0,0,0,0,0,0,0,0
904,NonResidential,Autre,1965,2,21732,Autre,SOUTHEAST,1.0,2.0,860364.1875,23.59,9.139709144749714,1,0,0,0,0,0,0,0,0,0,0,0
911,NonResidential,Autre,1945,1,21060,Industrial,BALLARD,1.0,,350264.5938,6.69,7.842087908827745,0,0,0,0,1,0,0,0,0,0,0,0
912,NonResidential,Autre,1960,4,20539,Commercial,BALLARD,1.0,,1678458.75,37.31,7.821209748096306,0,0,1,0,0,0,0,0,0,0,0,0
913,SPS-District K-12,Scolaire,1958,1,38624,Scolaire,NORTHEAST,1.0,83.0,1424157.25,38.78,10.3366750907511,0,0,0,0,0,0,0,0,0,1,0,0
921,NonResidential,Commercial,1900,3,32960,Commercial,NORTHEAST,1.0,71.0,813641.0,5.67,7.035140937590701,0,0,1,0,0,0,0,0,0,0,0,0
922,NonResidential,Autre,1921,3,29636,Loisirs,NORTHEAST,1.0,,688641.8125,4.8,7.087592687731831,0,0,0,0,0,1,0,0,0,0,0,0
923,NonResidential,Hotel / Restaurant,1930,3,20571,Hotel / Restaurant,NORTHEAST,1.0,72.0,716279.6875,4.99,6.955651748404653,0,0,0,1,0,0,0,0,0,0,0,0
932,NonResidential,Autre,1926,2,47992,Autre,NORTHEAST,1.0,17.0,3040195.5,118.37,6.960126513707536,1,0,0,0,0,0,0,0,0,0,0,0
934,NonResidential,Scolaire,1993,3,28572,Residential,NORTHEAST,1.0,16.0,2717863.25,89.57,6.690168293820698,0,0,0,0,0,0,0,1,0,0,0,0
952,NonResidential,Scolaire,1982,15,115775,Residential,EAST,1.0,94.0,2882489.75,20.09,1.9777177864506972,0,0,0,0,0,0,0,1,0,0,0,0
953,NonResidential,Autre,2000,2,31386,Autre,NORTHEAST,1.0,52.0,1128179.125,27.14,10.255910066223096,1,0,0,0,0,0,0,0,0,0,0,0
954,Campus,Scolaire,1989,3,21500,Scolaire,NORTHEAST,5.0,44.0,6689184.0,202.65,10.156093606205298,0,0,0,0,0,0,0,0,0,1,0,0
963,NonResidential,Bureau,2012,2,84116,Bureau,LAKE UNION,1.0,68.0,2641681.75,20.08,5.3050713865195505,0,1,0,0,0,0,0,0,0,0,0,0
964,NonResidential,Hotel / Restaurant,1925,9,104000,Hotel / Restaurant,DOWNTOWN,1.0,8.0,8690648.0,355.8,1.463002133758212,0,0,0,1,0,0,0,0,0,0,0,0
965,SPS-District K-12,Scolaire,1971,1,55206,Scolaire,GREATER DUWAMISH,1.0,75.0,2345752.5,61.84,4.826141086018251,0,0,0,0,0,0,0,0,0,1,0,0
966,NonResidential,Santé,1981,3,78374,Santé,SOUTHEAST,1.0,98.0,3321035.75,23.15,5.425359597181276,0,0,0,0,0,0,0,0,1,0,0,0
968,NonResidential,Autre,2007,2,38784,Industrial,BALLARD,1.0,,1841154.25,26.11,6.221867394139644,0,0,0,0,1,0,0,0,0,0,0,0
972,NonResidential,Autre,1969,2,41790,Loisirs,GREATER DUWAMISH,1.0,,2177075.0,33.37,3.5578325484387077,0,0,0,0,0,1,0,0,0,0,0,0
